"percent_total","request","type","domain","owner","owner_country","owner_lineage"
"2.38","https://mc.yandex.ru/metrika/advert.gif","image","yandex.ru","Yandex","RU","Yandex"
"2.38","https://mc.yandex.ru/metrika/watch.js","script","yandex.ru","Yandex","RU","Yandex"
"2.38","https://mc.yandex.ru/watch/39993680","ping","yandex.ru","Yandex","RU","Yandex"
"2.38","https://mc.yandex.ru/watch/39993680","xhr","yandex.ru","Yandex","RU","Yandex"
"2.38","https://mc.yandex.ru/watch/39993680/1","xhr","yandex.ru","Yandex","RU","Yandex"
"2.38","https://mc.yandex.ru/watch/40404660","ping","yandex.ru","Yandex","RU","Yandex"
"2.38","https://mc.yandex.ru/watch/40404660","xhr","yandex.ru","Yandex","RU","Yandex"
"2.38","https://mc.yandex.ru/watch/40404660/1","xhr","yandex.ru","Yandex","RU","Yandex"
"2.38","https://metrics.brightcove.com/v2/tracker","fetch","brightcove.com","Brightcove","US","Brightcove"
"2.38","https://mwzeom.zeotap.com/mw","image","zeotap.com","Zeotap","DE","Zeotap"
"2.38","https://onetag-sys.com/match/","image","onetag-sys.com","","",""
"2.38","https://onetag-sys.com/usync/","document","onetag-sys.com","","",""
"2.38","https://p.cpx.to/p//px.js","script","cpx.to","Avocet","UK","Avocet"
"2.38","https://p.typekit.net/p.css","stylesheet","typekit.net","Adobe Fonts","US","Adobe Fonts > Adobe Systems"
"2.38","https://p.typekit.net/p.gif","image","typekit.net","Adobe Fonts","US","Adobe Fonts > Adobe Systems"
"2.38","https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js","script","googlesyndication.com","AdSense","US","AdSense > Google > Alphabet"
"2.38","https://pbs.twimg.com/media/FcyjFfHWIAEDs8W","image","twimg.com","Twitter","US","Twitter"
"2.38","https://perspective-daily-static.imgix.net/common/img/transparent.png","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/articles/Essen50_Headerbild4.png","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/articles/Header_Verschworung.png","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/articles/IMG_7534.PNG","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/articles/MicrosoftTeams-image_19_JWaCFj9.png","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/articles/MicrosoftTeams-image_57dEQbs.png","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/articles/PD_Steuern_header.png","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/articles/Unbenanntes_Projekt_26.png","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/articles/background-cake_OFwvsK0.jpg","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/articles/critical-thinking-4_2.jpg","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/articles/header_AnNgjer.jpg","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/articles/header_Cg40T9H.png","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/articles/header_copy_XnfFBmu.jpg","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/articles/header_s0qoJcy.jpg","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/articles/headerueberbevoelkerung.jpg","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/articles/loic-leray-fCzSfVIQlVY-unsplash_IThNwSy.jpg","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/articles/lp_vignette_1_QvXYHec.png","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/articles/lp_vignette_2_ivDzQP6.png","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/articles/lp_vignette_3_OtEQINO.png","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/articles/lp_vignette_4_qKAzzzy.png","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/articles/section_1_VFbLQjO.png","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/articles/section_2_80pBqgt.png","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/authors/161216_pd-profilbilder-fullsize_0000_maren-transparent-dez16.png","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/authors/161216_pd-profilbilder-fullsize_0008_peter-transparent.png","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/authors/170911_pd-Logo.png","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/authors/170911_pd-profilbilder-fullsize_Dirk.png","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/authors/170911_pd-profilbilder-fullsize_Felix.png","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/authors/170911_pd-profilbilder-fullsize_judith_copy.png","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/authors/171018_pd-profilbilder-fullsize_chris2.png","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/authors/181114_pd-profilbilder-fullsize-Benjamin.png","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/authors/201109_pd-gastautorin-fullsize_stich_maria-transparent_vjKPZSg.png","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/authors/210311_pd-profilbilder-fullsize_desiree-transparent_f6DKQks.png","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/authors/210312_pd-profilbilder-fullsize_malberger-transparent_HNtqdXZ.png","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/authors/211011_pd-profilbilder-fullsize_katharina-transparent.png","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/authors/Corinna_vseHSeh.png","image","imgix.net","Imgix","US","Imgix"
"2.38","https://perspective-daily.imgix.net/images/authors/julia_tappeiner_ahvZF0I.png","image","imgix.net","Imgix","US","Imgix"
"2.38","https://piwik.project-r.construction/matomo.js","script","project-r.construction","","",""
"2.38","https://piwik.project-r.construction/matomo.php","ping","project-r.construction","","",""
"2.38","https://pixel-eu.rubiconproject.com/exchange/sync.php","image","rubiconproject.com","Rubicon Project","US","Rubicon Project"
"2.38","https://pixel.quantserve.com/pixel/p-25CIknq_eSg16.gif","image","quantserve.com","Quantcast","US","Quantcast"
"2.38","https://pixel.quantserve.com/pixel;r=480958417;labels=Categories.;rf=0;a=p-6Fv0cGNfc_bw8;url=https%3A%2F%2Fwww.theintelligence.de%2F;uht=2;fpan=0;fpa=P0-786794338-1663872699417;pbc=;ns=0;ce=1;qjs=1;qv=d18171e5-20220913105912;cm=;gdpr=0;ref=;d=theintelligence.de;dst=1;et=1663872699423;tzo=-120;ogl=title.The%20Intelligence%2Ctype.website%2Cdescription.objektiv%20-%20kompetent%20-%20unabh%C3%A4ngig%2Curl.https%3A%2F%2Fwww%252Etheintelligence%252Ede%2F%2Csite_name.The%20Intelligence%2Clocale.de_DE%2Ctype.website%2Ctitle.The%20Intelligence%20-%20objektiv%252C%20kompetent%20und%20unabh%C3%A4ngig%252E%2Cdescription.Wir%20sind%20ein%20unabh%C3%A4ngiges%20Magazin%252C%20welches%20sich%20als%20Informationsportal%20f%C3%BCr%20mitde%2Curl.https%3A%2F%2Fwww%252Etheintelligence%252Ede%2F%2Csite_name.The%20Intelligence;ses=612882e8-cb51-4f0c-b325-6037eb8028bf","image","quantserve.com","Quantcast","US","Quantcast"
"2.38","https://pixel.rubiconproject.com/token","image","rubiconproject.com","Rubicon Project","US","Rubicon Project"
"2.38","https://pixel.wp.com/g.gif","image","wp.com","Wordpress","US","Wordpress > Automattic"
"2.38","https://platform.twitter.com/widgets.js","script","twitter.com","Twitter","US","Twitter"
"2.38","https://platform.twitter.com/widgets/widget_iframe.c4bdc17e77719578b594d5555bee90db.html","document","twitter.com","Twitter","US","Twitter"
"2.38","https://player.aniview.com/script/custom/unruly/outstream/skin.js","script","aniview.com","","",""
"2.38","https://player.vimeo.com/api/player.js","script","vimeo.com","Vimeo","US","Vimeo > IAC"
"2.38","https://player.vimeo.com/video/647222804","document","vimeo.com","Vimeo","US","Vimeo > IAC"
"2.38","https://player.vimeo.com/video/673868213","document","vimeo.com","Vimeo","US","Vimeo > IAC"
"2.38","https://player.vimeo.com/video/673888062","document","vimeo.com","Vimeo","US","Vimeo > IAC"
"2.38","https://player.vimeo.com/video/673924144","document","vimeo.com","Vimeo","US","Vimeo > IAC"
"2.38","https://player.vimeo.com/video/674341746","document","vimeo.com","Vimeo","US","Vimeo > IAC"
"2.38","https://player.vimeo.com/video/675488512","document","vimeo.com","Vimeo","US","Vimeo > IAC"
"2.38","https://player.vimeo.com/video/675593859","document","vimeo.com","Vimeo","US","Vimeo > IAC"
"2.38","https://player.vimeo.com/video/675776090","document","vimeo.com","Vimeo","US","Vimeo > IAC"
"2.38","https://player.vimeo.com/video/682260821","document","vimeo.com","Vimeo","US","Vimeo > IAC"
"2.38","https://player.vimeo.com/video/683429241","document","vimeo.com","Vimeo","US","Vimeo > IAC"
"2.38","https://polyfill.io/v2/polyfill.min.js","script","polyfill.io","","",""
"2.38","https://pr-bh.ybp.yahoo.com/sync/rubicon/tclABvWuQ0RSCPxLe54Trw","image","yahoo.com","Yahoo","US","Yahoo > Verizon Media > Verizon"
"2.38","https://prod-ingestion.tracking.v2.yieldlove-ad-serving.net/v2/auction","xhr","yieldlove-ad-serving.net","","",""
"2.38","https://prod-ingestion.tracking.v2.yieldlove-ad-serving.net/v2/bid","xhr","yieldlove-ad-serving.net","","",""
"2.38","https://prod-ingestion.tracking.v2.yieldlove-ad-serving.net/v2/session","xhr","yieldlove-ad-serving.net","","",""
"2.38","https://px.ads.linkedin.com/setuid","image","linkedin.com","LinkedIn","US","LinkedIn > Microsoft"
"2.38","https://pxl.qccerttest.com/pixel","image","qccerttest.com","","",""
"2.38","https://r.mateti.net/rdfs","other","mateti.net","Webtrekk","DE","Webtrekk"
"2.38","https://r.mateti.net/rdfs","xhr","mateti.net","Webtrekk","DE","Webtrekk"
"2.38","https://rtb.openx.net/openrtbb/prebidjs","xhr","openx.net","OpenX","US","OpenX"
"2.38","https://rules.quantcount.com/rules-p-6Fv0cGNfc_bw8.js","script","quantcount.com","Quantcast","US","Quantcast"
"2.38","https://s.amazon-adsystem.com/dcm","image","amazon-adsystem.com","Amazon Marketing Services","US","Amazon Marketing Services > Amazon"
"2.38","https://s.amazon-adsystem.com/ecm3","image","amazon-adsystem.com","Amazon Marketing Services","US","Amazon Marketing Services > Amazon"
"2.38","https://s.luxadv.com/t/lb206968_3.js","script","luxadv.com","","",""
"2.38","https://s7.addthis.com/js/300/addthis_widget.js","script","addthis.com","AddThis","US","AddThis > Oracle Data Cloud > Oracle"
"2.38","https://s7.addthis.com/l10n/client.ru.min.json","xhr","addthis.com","AddThis","US","AddThis > Oracle Data Cloud > Oracle"
"2.38","https://s7.addthis.com/static/sh.f48a1a04fe8dbf021b4cda1d.html","document","addthis.com","AddThis","US","AddThis > Oracle Data Cloud > Oracle"
"2.38","https://script.4dex.io/adagio.js","fetch","4dex.io","","",""
"2.38","https://script.4dex.io/localstore.js","script","4dex.io","","",""
"2.38","https://script.ioam.de/iam.js","script","ioam.de","INFOnline","DE","INFOnline"
"2.38","https://secure.quantserve.com/quant.js","script","quantserve.com","Quantcast","US","Quantcast"
"2.38","https://securepubads.g.doubleclick.net/gpt/pubads_impl_2022091901.js","script","doubleclick.net","DoubleClick","US","DoubleClick > Google > Alphabet"
"2.38","https://securepubads.g.doubleclick.net/pagead/ppub_config","xhr","doubleclick.net","DoubleClick","US","DoubleClick > Google > Alphabet"
"2.38","https://securepubads.g.doubleclick.net/tag/js/gpt.js","script","doubleclick.net","DoubleClick","US","DoubleClick > Google > Alphabet"
"2.38","https://sentry.perspective-daily.com/api/4/envelope/","fetch","perspective-daily.com","","",""
"2.38","https://servt.unrulyvideo.com/track","image","unrulyvideo.com","","",""
"2.38","https://spl.zeotap.com/","xhr","zeotap.com","Zeotap","DE","Zeotap"
"2.38","https://spl.zeotap.com/mapper.js","script","zeotap.com","Zeotap","DE","Zeotap"
"2.38","https://ssbsync-global.smartadserver.com/api/sync","image","smartadserver.com","Smart AdServer","FR","Smart AdServer"
"2.38","https://static.cloudflareinsights.com/beacon.min.js/v652eace1692a40cfa3763df669d7439c1639079717194","script","cloudflareinsights.com","","",""
"2.38","https://stats.wp.com/e-202238.js","script","wp.com","Wordpress","US","Wordpress > Automattic"
"2.38","https://storage.googleapis.com/ba_utils/roti.js","script","googleapis.com","Google APIs","US","Google APIs > Google > Alphabet"
"2.38","https://syndication.twitter.com/settings","fetch","twitter.com","Twitter","US","Twitter"
"2.38","https://tag.leadplace.fr/libJsLP.js","script","leadplace.fr","","",""
"2.38","https://tag.leadplace.fr/wckr.php","document","leadplace.fr","","",""
"2.38","https://tg1.unrulyvideo.com/api/adserver/spt","script","unrulyvideo.com","","",""
"2.38","https://token.rubiconproject.com/khaos.jpg","image","rubiconproject.com","Rubicon Project","US","Rubicon Project"
"2.38","https://token.rubiconproject.com/token","image","rubiconproject.com","Rubicon Project","US","Rubicon Project"
"2.38","https://translate-pa.googleapis.com/v1/supportedLanguages","script","googleapis.com","Google APIs","US","Google APIs > Google > Alphabet"
"2.38","https://translate.google.com/translate_a/element.js","script","google.com","Google","US","Google > Alphabet"
"2.38","https://translate.googleapis.com/_/translate_http/_/js/k=translate_http.tr.de.CtpTUw5WfUc.O/d=1/exm=el_conf/ed=1/rs=AN8SPfpIQttSar4i43RQ4MpHsToHI2ugww/m=el_main","script","googleapis.com","Google APIs","US","Google APIs > Google > Alphabet"
"2.38","https://translate.googleapis.com/element/log","other","googleapis.com","Google APIs","US","Google APIs > Google > Alphabet"
"2.38","https://translate.googleapis.com/element/log","xhr","googleapis.com","Google APIs","US","Google APIs > Google > Alphabet"
"2.38","https://translate.googleapis.com/translate_static/css/translateelement.css","stylesheet","googleapis.com","Google APIs","US","Google APIs > Google > Alphabet"
"2.38","https://translate.googleapis.com/translate_static/img/te_ctrl3.gif","image","googleapis.com","Google APIs","US","Google APIs > Google > Alphabet"
"2.38","https://trc-events.taboola.com/tichyseinblick/log/2/debug","image","taboola.com","Taboola","US","Taboola"
"2.38","https://trc.taboola.com/tichyseinblick/trc/3/json","xhr","taboola.com","Taboola","US","Taboola"
"2.38","https://ups.analytics.yahoo.com/ups/58488/occ","image","yahoo.com","Yahoo","US","Yahoo > Verizon Media > Verizon"
"2.38","https://us-u.openx.net/w/1.0/sd","image","openx.net","OpenX","US","OpenX"
"2.38","https://use.fontawesome.com/releases/v5.13.0/webfonts/fa-brands-400.woff2","font","fontawesome.com","Fonticons","US","Fonticons"
"2.38","https://use.fontawesome.com/releases/v5.13.0/webfonts/fa-solid-900.woff2","font","fontawesome.com","Fonticons","US","Fonticons"
"2.38","https://use.fontawesome.com/releases/v5.8.2/css/all.css","stylesheet","fontawesome.com","Fonticons","US","Fonticons"
"2.38","https://use.fontawesome.com/releases/v5.8.2/webfonts/fa-brands-400.woff2","font","fontawesome.com","Fonticons","US","Fonticons"
"2.38","https://use.fontawesome.com/releases/v5.8.2/webfonts/fa-solid-900.woff2","font","fontawesome.com","Fonticons","US","Fonticons"
"2.38","https://use.typekit.net/af/06264c/0000000000000000773599ac/30/l","font","typekit.net","Adobe Fonts","US","Adobe Fonts > Adobe Systems"
"2.38","https://use.typekit.net/af/062ba4/00000000000000007735999d/30/l","font","typekit.net","Adobe Fonts","US","Adobe Fonts > Adobe Systems"
"2.38","https://use.typekit.net/af/1286c7/0000000000000000000151d6/27/l","font","typekit.net","Adobe Fonts","US","Adobe Fonts > Adobe Systems"
"2.38","https://use.typekit.net/af/14aead/0000000000000000773599dc/30/l","font","typekit.net","Adobe Fonts","US","Adobe Fonts > Adobe Systems"
"2.38","https://use.typekit.net/af/2089fe/0000000000000000773599a0/30/l","font","typekit.net","Adobe Fonts","US","Adobe Fonts > Adobe Systems"
"2.38","https://use.typekit.net/af/26dd89/0000000000000000773599e1/30/l","font","typekit.net","Adobe Fonts","US","Adobe Fonts > Adobe Systems"
"2.38","https://use.typekit.net/af/3058a4/0000000000000000773599a9/30/l","font","typekit.net","Adobe Fonts","US","Adobe Fonts > Adobe Systems"
"2.38","https://use.typekit.net/af/37c53a/0000000000000000773599c7/30/l","font","typekit.net","Adobe Fonts","US","Adobe Fonts > Adobe Systems"
"2.38","https://use.typekit.net/af/42f387/0000000000000000773599b3/30/l","font","typekit.net","Adobe Fonts","US","Adobe Fonts > Adobe Systems"
"2.38","https://use.typekit.net/af/52375b/0000000000000000773599ca/30/l","font","typekit.net","Adobe Fonts","US","Adobe Fonts > Adobe Systems"
"2.38","https://use.typekit.net/af/6faf5b/0000000000000000773599df/30/l","font","typekit.net","Adobe Fonts","US","Adobe Fonts > Adobe Systems"
"2.38","https://use.typekit.net/af/7ed1f6/0000000000000000773599aa/30/l","font","typekit.net","Adobe Fonts","US","Adobe Fonts > Adobe Systems"
"2.38","https://use.typekit.net/af/818e87/0000000000000000773599ba/30/l","font","typekit.net","Adobe Fonts","US","Adobe Fonts > Adobe Systems"
"2.38","https://use.typekit.net/af/9f5d07/0000000000000000773599cd/30/l","font","typekit.net","Adobe Fonts","US","Adobe Fonts > Adobe Systems"
"2.38","https://use.typekit.net/af/a3cb79/0000000000000000773599bb/30/l","font","typekit.net","Adobe Fonts","US","Adobe Fonts > Adobe Systems"
"2.38","https://use.typekit.net/af/a4e2c3/0000000000000000773599b5/30/l","font","typekit.net","Adobe Fonts","US","Adobe Fonts > Adobe Systems"
"2.38","https://use.typekit.net/af/ccb3f3/000000000000000077359996/30/l","font","typekit.net","Adobe Fonts","US","Adobe Fonts > Adobe Systems"
"2.38","https://use.typekit.net/iqn4oto.css","stylesheet","typekit.net","Adobe Fonts","US","Adobe Fonts > Adobe Systems"
"2.38","https://use.typekit.net/yhp2dnb.js","script","typekit.net","Adobe Fonts","US","Adobe Fonts > Adobe Systems"
"2.38","https://v1.addthisedge.com/live/boost/ra-5a0beeeeac081c54/_ate.track.config_resp","script","addthisedge.com","AddThis","US","AddThis > Oracle Data Cloud > Oracle"
"2.38","https://video.unrulymedia.com/native/native-loader.js","script","unrulymedia.com","Unruly","UK","Unruly > Tremor Video > Taptica > Marimedia"
"2.38","https://video.unrulymedia.com/native/skins/skin-996622.json","xhr","unrulymedia.com","Unruly","UK","Unruly > Tremor Video > Taptica > Marimedia"
"2.38","https://vimeo.com/ablincoln/vuid","ping","vimeo.com","Vimeo","US","Vimeo > IAC"
"2.38","https://wbk.in-berlin.de/piwik/matomo.js","script","in-berlin.de","","",""
"2.38","https://wbk.in-berlin.de/piwik/matomo.php","ping","in-berlin.de","","",""
"2.38","https://www.anonymousnews.ru/","document","anonymousnews.ru","","",""
"2.38","https://www.besucherzaehler-kostenlos.de/img/zaehler-2-schwarz.gif","image","besucherzaehler-kostenlos.de","","",""
"2.38","https://www.besucherzaehler-kostenlos.de/js/counter.js.php","script","besucherzaehler-kostenlos.de","","",""
"2.38","https://www.google.com/images/cleardot.gif","image","google.com","Google","US","Google > Alphabet"
"2.38","https://www.googletagmanager.com/gtm.js","script","googletagmanager.com","Google Tag Manager","US","Google Tag Manager > Google > Alphabet"
"2.38","https://www.googletagservices.com/tag/js/gpt.js","script","googletagservices.com","Google Tag Manager","US","Google Tag Manager > Google > Alphabet"
"2.38","https://www.gstatic.com/images/branding/product/1x/translate_24dp.png","image","gstatic.com","Google","US","Google > Alphabet"
"2.38","https://www.gstatic.com/images/branding/product/2x/translate_24dp.png","image","gstatic.com","Google","US","Google > Alphabet"
"2.38","https://www.xing-share.com/js/external/share.js","script","xing-share.com","","",""
"2.38","https://www.youtube.com/iframe_api","script","youtube.com","YouTube","US","YouTube > Google > Alphabet"
"2.38","https://www.youtube.com/s/player/64947e15/www-widgetapi.vflset/www-widgetapi.js","script","youtube.com","YouTube","US","YouTube > Google > Alphabet"
"2.38","https://www.zdf.de/assets/joe-biden-8-september-100~3840x2160","image","zdf.de","","",""
"2.38","https://x.bidswitch.net/sync","image","bidswitch.net","Bidswitch","US","Bidswitch > IPONWEB"
"2.38","https://yieldlove-d.openx.net/w/1.0/pd","document","openx.net","OpenX","US","OpenX"
"2.38","https://z.moatads.com/addthismoatframe568911941483/moatframe.js","script","moatads.com","Moat","US","Moat > Oracle Data Cloud > Oracle"
