"percent_total","request","type","domain","owner","owner_country","owner_lineage"
"0.42","https://ads.pubmatic.com/AdServer/js/pwt/157577/2378//pwt.js","script","pubmatic.com","PubMatic","US","PubMatic"
"0.42","https://ads.pubmatic.com/AdServer/js/pwt/161673/7165/pwt.js","script","pubmatic.com","PubMatic","US","PubMatic"
"0.42","https://ads.themoneytizer.com/lib_fs_close.js","script","themoneytizer.com","","",""
"0.42","https://ads.themoneytizer.com/moneybid7_15/build_noconsent/dist/prebid.js","script","themoneytizer.com","","",""
"0.42","https://ads.themoneytizer.com/moneyskin.js","script","themoneytizer.com","","",""
"0.42","https://ads.vidoomy.com/pi-news_3555.js","script","vidoomy.com","","",""
"0.42","https://adservice.google.ch/adsid/integrator.sync.js","script","google.ch","Google","US","Google > Alphabet"
"0.42","https://ae.mmstat.com/eg.js","script","mmstat.com","Alimama","CN","Alimama > Alibaba"
"0.42","https://aeis.alicdn.com/AWSC/WebUMID/1.90.2/um.js","script","alicdn.com","Alibaba Cloud","CN","Alibaba Cloud > Alibaba"
"0.42","https://aeis.alicdn.com/AWSC/uab/1.140.0/collina.js","script","alicdn.com","Alibaba Cloud","CN","Alibaba Cloud > Alibaba"
"0.42","https://ajax.googleapis.com/ajax/libs/jquery/1.12.4/jquery.min.js","script","googleapis.com","Google APIs","US","Google APIs > Google > Alphabet"
"0.42","https://ajax.googleapis.com/ajax/libs/jquery/1/jquery.min.js","script","googleapis.com","Google APIs","US","Google APIs > Google > Alphabet"
"0.42","https://ajax.googleapis.com/ajax/libs/jquery/3.1.1/jquery.min.js","script","googleapis.com","Google APIs","US","Google APIs > Google > Alphabet"
"0.42","https://ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js","script","googleapis.com","Google APIs","US","Google APIs > Google > Alphabet"
"0.42","https://ajax.googleapis.com/ajax/libs/webfont/1/webfont.js","script","googleapis.com","Google APIs","US","Google APIs > Google > Alphabet"
"0.42","https://aka-cdn.adtechus.com/media/moat/adtechbrands092348fjlsmdhlwsl239fh3df/moatad.js","script","adtechus.com","ONE by Aol","US","ONE by Aol > Aol > Verizon Media > Verizon"
"0.42","https://analytics.tiktok.com/i18n/pixel/config.js","script","tiktok.com","","",""
"0.42","https://analytics.tiktok.com/i18n/pixel/events.js","script","tiktok.com","","",""
"0.42","https://analytics.tiktok.com/i18n/pixel/identify.js","script","tiktok.com","","",""
"0.42","https://api-public.addthis.com/url/shares.json","script","addthis.com","AddThis","US","AddThis > Oracle Data Cloud > Oracle"
"0.42","https://api.ipify.org/","script","ipify.org","","",""
"0.42","https://api.signalize.com/accounts/XOBVWr3/signalize.min.js","script","signalize.com","","",""
"0.42","https://api.signalize.com/banners/accounts/476824/explanation","script","signalize.com","","",""
"0.42","https://apis.google.com/_/scs/abc-static/_/js/k=gapi.lb.de.s6oManI66bc.O/m=profile/exm=gapi_iframes,gapi_iframes_style_bubble/rt=j/sv=1/d=1/ed=1/rs=AHpOoo9oD5eGLv8eFxYnPS4KbfEER71gIQ/cb=gapi.loaded_1","script","google.com","Google","US","Google > Alphabet"
"0.42","https://app.ecwid.com/data.js","script","ecwid.com","","",""
"0.42","https://app.ecwid.com/script.js","script","ecwid.com","","",""
"0.42","https://app.usercentrics.eu/latest/bundle.js","script","usercentrics.eu","","",""
"0.42","https://app.usercentrics.eu/latest/main.js","script","usercentrics.eu","","",""
"0.42","https://appleid.cdn-apple.com/appleauth/static/jsapi/appleid/1/en_US/appleid.auth.js","script","cdn-apple.com","","",""
"0.42","https://assets.adobedtm.com/15ff638fdec4/c95c437e4f34/launch-64ab29f9e77a.min.js","script","adobedtm.com","Adobe Experience Cloud","US","Adobe Experience Cloud > Adobe Systems"
"0.42","https://assets.alicdn.com/g","script","alicdn.com","Alibaba Cloud","CN","Alibaba Cloud > Alibaba"
"0.42","https://assets.alicdn.com/g/AWSC/AWSC/awsc.js","script","alicdn.com","Alibaba Cloud","CN","Alibaba Cloud > Alibaba"
"0.42","https://assets.alicdn.com/g/AWSC/et/1.62.6/et_f.js","script","alicdn.com","Alibaba Cloud","CN","Alibaba Cloud > Alibaba"
"0.42","https://assets.alicdn.com/g/ae-fe/cosmos/0.0.120/pc/comet-pro-shipto-bLCM2~feedback~ship-to-setting.js","script","alicdn.com","Alibaba Cloud","CN","Alibaba Cloud > Alibaba"
"0.42","https://assets.alicdn.com/g/ae-fe/cosmos/0.0.120/pc/comet-pro-shipto-bLCM2~login~scene-login~scene-login-service~ship-to-setting.js","script","alicdn.com","Alibaba Cloud","CN","Alibaba Cloud > Alibaba"
"0.42","https://assets.alicdn.com/g/ae-fe/cosmos/0.0.120/pc/comet-pro-shipto-bLCM2~login~scene-login~scene-login-service~ship-to-setting~slider-kTGCl.js","script","alicdn.com","Alibaba Cloud","CN","Alibaba Cloud > Alibaba"
"0.42","https://assets.alicdn.com/g/ae-fe/cosmos/0.0.120/pc/comet-pro-shipto-bLCM2~login~ship-to-setting.js","script","alicdn.com","Alibaba Cloud","CN","Alibaba Cloud > Alibaba"
"0.42","https://assets.alicdn.com/g/ae-fe/cosmos/0.0.120/pc/gallery-9g91h.js","script","alicdn.com","Alibaba Cloud","CN","Alibaba Cloud > Alibaba"
"0.42","https://assets.alicdn.com/g/ae-fe/cosmos/0.0.120/pc/gallery-9g91h~list-88mY4~rcmd-9jQqC~slider-kTGCl~waterfall-VLHdM.js","script","alicdn.com","Alibaba Cloud","CN","Alibaba Cloud > Alibaba"
"0.42","https://assets.alicdn.com/g/ae-fe/cosmos/0.0.120/pc/gep-sdk.js","script","alicdn.com","Alibaba Cloud","CN","Alibaba Cloud > Alibaba"
"0.42","https://assets.alicdn.com/g/ae-fe/cosmos/0.0.120/pc/gep-sdk~pop-layer.js","script","alicdn.com","Alibaba Cloud","CN","Alibaba Cloud > Alibaba"
"0.42","https://assets.alicdn.com/g/ae-fe/cosmos/0.0.120/pc/index.js","script","alicdn.com","Alibaba Cloud","CN","Alibaba Cloud > Alibaba"
"0.42","https://assets.alicdn.com/g/ae-fe/cosmos/0.0.120/pc/loader.js","script","alicdn.com","Alibaba Cloud","CN","Alibaba Cloud > Alibaba"
"0.42","https://assets.alicdn.com/g/ae-fe/cosmos/0.0.120/pc/local-data.js","script","alicdn.com","Alibaba Cloud","CN","Alibaba Cloud > Alibaba"
"0.42","https://assets.alicdn.com/g/ae-fe/cosmos/0.0.120/pc/login~scene-login~scene-login-service.js","script","alicdn.com","Alibaba Cloud","CN","Alibaba Cloud > Alibaba"
"0.42","https://assets.alicdn.com/g/ae-fe/cosmos/0.0.120/pc/pop-layer.js","script","alicdn.com","Alibaba Cloud","CN","Alibaba Cloud > Alibaba"
"0.42","https://assets.alicdn.com/g/ae-fe/cosmos/0.0.120/pc/rcmd-9jQqC.js","script","alicdn.com","Alibaba Cloud","CN","Alibaba Cloud > Alibaba"
"0.42","https://assets.alicdn.com/g/ae-fe/cosmos/0.0.120/pc/scene-login.js","script","alicdn.com","Alibaba Cloud","CN","Alibaba Cloud > Alibaba"
"0.42","https://assets.alicdn.com/g/ae-fe/cosmos/0.0.120/pc/ship-to-setting.js","script","alicdn.com","Alibaba Cloud","CN","Alibaba Cloud > Alibaba"
"0.42","https://assets.alicdn.com/g/ae-fe/cosmos/0.0.120/pc/webpush-ui.js","script","alicdn.com","Alibaba Cloud","CN","Alibaba Cloud > Alibaba"
"0.42","https://assets.alicdn.com/g/ae-fe/global/0.0.3/index.js","script","alicdn.com","Alibaba Cloud","CN","Alibaba Cloud > Alibaba"
"0.42","https://assets.alicdn.com/g/ae-fe/header-ui/0.0.63/async.js","script","alicdn.com","Alibaba Cloud","CN","Alibaba Cloud > Alibaba"
"0.42","https://assets.alicdn.com/g/ae-fe/header-ui/0.0.63/async~store-info.js","script","alicdn.com","Alibaba Cloud","CN","Alibaba Cloud > Alibaba"
"0.42","https://assets.alicdn.com/g/ae-fe/header-ui/0.0.63/de_DE-js-05ni3.js","script","alicdn.com","Alibaba Cloud","CN","Alibaba Cloud > Alibaba"
"0.42","https://assets.alicdn.com/g/ae-fe/header-ui/0.0.63/src/ae-header.js","script","alicdn.com","Alibaba Cloud","CN","Alibaba Cloud > Alibaba"
"0.42","https://assets.alicdn.com/g/ae-fe/home-ui/0.0.146/glo/index.js","script","alicdn.com","Alibaba Cloud","CN","Alibaba Cloud > Alibaba"
